AddLimit,285700,0,1
AddLimit,270800,0,1
AddLimit,246500,0,0
AddLimit,273900,0,0
AddLimit,297100,0,0
AddLimit,264800,0,0
AddLimit,250900,0,0
AddLimit,279900,0,0
AddLimit,298300,0,1
AddLimit,368400,0,0
AddLimit,316800,0,0
AddLimit,441600,0,0
AddLimit,341600,0,0
AddLimit,254600,0,0
AddLimit,275700,0,1
AddLimit,368500,0,1
AddLimit,338500,0,0
AddLimit,310700,0,0
AddLimit,365300,0,1
AddLimit,385300,0,1
AddLimit,338700,0,0
AddLimit,382400,0,0
AddLimit,271000,0,0
AddLimit,245900,0,1
AddLimit,238400,0,0
AddLimit,238400,0,0
AddLimit,283800,0,0
AddLimit,489600,0,0
AddLimit,268900,0,0
AddLimit,258800,0,0
AddLimit,297500,0,0
AddLimit,344800,0,1
AddLimit,319000,0,0
AddLimit,276300,0,0
AddLimit,310800,0,0
AddLimit,336000,0,0
AddLimit,308300,0,1
AddLimit,302100,0,0
AddLimit,302100,0,1
AddLimit,377700,0,0
AddLimit,352700,0,0
AddLimit,361600,0,0
AddLimit,507400,0,0
AddLimit,363400,0,0
AddLimit,367200,0,0
AddLimit,256600,0,0
AddLimit,328700,0,0
AddLimit,370600,0,0
AddLimit,297000,0,0
AddLimit,312200,0,0
AddLimit,280900,0,0
AddLimit,305800,0,0
AddLimit,275900,0,0
AddLimit,330600,0,0
AddLimit,371300,0,1
AddLimit,414100,0,0
AddLimit,329600,0,0
AddLimit,341900,0,1
AddLimit,344700,0,0
AddLimit,348600,0,1
AddLimit,383100,0,0
AddLimit,359200,0,0
AddLimit,364100,0,1
AddLimit,308200,0,0
AddLimit,284200,0,0
AddLimit,380600,0,1
AddLimit,386900,0,1
AddLimit,335500,0,0
AddLimit,333700,0,1
AddLimit,399500,0,0
AddLimit,289100,0,0
AddLimit,267200,0,0
AddLimit,274400,0,0
AddLimit,266400,0,1
AddLimit,267300,0,0
AddLimit,252600,0,0
AddLimit,240800,0,0
AddLimit,400500,0,0
AddLimit,255000,0,0
AddLimit,254500,0,1
AddLimit,291900,0,0
AddLimit,270600,0,0
AddLimit,271700,0,0
AddLimit,279800,0,1
AddLimit,310400,0,0
AddLimit,257300,0,0
AddLimit,286200,0,1
AddLimit,292100,0,1
AddLimit,347700,0,1
AddLimit,239300,0,0
AddLimit,333000,0,0
AddLimit,446400,0,0
AddLimit,297200,0,0
AddLimit,379200,0,0
AddLimit,293400,0,0
AddLimit,320700,0,0
AddLimit,328700,0,0
AddLimit,360000,0,0
AddLimit,334700,0,0
AddLimit,393100,0,0
AddLimit,312900,0,0
AddLimit,289800,0,0
AddLimit,244600,0,0
AddLimit,231200,0,0
AddLimit,283600,0,1
AddLimit,320400,0,0
AddLimit,422000,0,0
AddLimit,307000,0,0
AddLimit,344100,0,0
AddLimit,304600,0,0
AddLimit,446700,0,1
AddLimit,305900,0,0
AddLimit,314700,0,0
AddLimit,325900,0,0
AddLimit,300400,0,0
AddLimit,308700,0,0
AddLimit,299300,0,1
AddLimit,303800,0,1
AddLimit,279000,0,0
AddLimit,269600,0,0
AddLimit,320700,0,0
AddLimit,286800,0,0
AddLimit,327800,0,0
AddLimit,365900,0,0
AddLimit,327900,0,0
AddLimit,364000,0,1
AddLimit,277400,0,0
AddLimit,328100,0,0
AddLimit,278500,0,0
AddLimit,376500,0,0
AddLimit,364500,0,0
AddLimit,408300,0,1
AddLimit,372100,0,1
AddLimit,301200,0,1
AddLimit,358300,0,0
AddLimit,381000,0,0
AddLimit,332200,0,0
AddLimit,382700,0,1
AddLimit,299000,0,0
AddLimit,262300,0,0
AddLimit,264800,0,0
AddLimit,308200,0,0
AddLimit,395500,0,0
AddLimit,404200,0,0
AddLimit,400200,0,0
AddLimit,324700,0,0
AddLimit,309100,0,0
AddLimit,367000,0,0
AddLimit,371000,0,0
AddLimit,352200,0,0
AddLimit,434000,0,1
AddLimit,447300,0,1
AddLimit,289000,0,0
AddLimit,368000,0,0
AddLimit,383400,0,0
AddLimit,401100,0,0
AddLimit,421800,0,0
AddLimit,290900,0,0
AddLimit,340600,0,0
AddLimit,343700,0,0
AddLimit,293000,0,0
AddLimit,384200,0,0
AddLimit,359000,0,1
AddLimit,309900,0,0
AddLimit,334400,0,0
AddLimit,337900,0,0
AddLimit,470800,0,0
AddLimit,367300,0,0
AddLimit,366600,0,0
AddLimit,320100,0,0
AddLimit,416200,0,0
AddLimit,414300,0,1
AddLimit,293200,0,0
AddLimit,410000,0,0
AddLimit,306300,0,0
AddLimit,270100,0,0
AddLimit,331300,0,0
AddLimit,379800,0,0
AddLimit,264300,0,0
AddLimit,282500,0,0
AddLimit,324100,0,1
AddLimit,349400,0,0
AddLimit,350800,0,0
AddLimit,313000,0,0
AddLimit,379700,0,0
AddLimit,347300,0,0
AddLimit,313400,0,0
AddLimit,336600,0,0
AddLimit,336800,0,0
AddLimit,400400,0,0
AddLimit,407100,0,0
AddLimit,354700,0,0
AddLimit,368500,0,0
AddLimit,311900,0,0
AddLimit,255300,0,0
AddLimit,324100,0,0
AddLimit,323600,0,0
AddLimit,385700,0,0
AddLimit,337700,0,0
AddLimit,328600,0,0
AddLimit,350000,0,0
AddLimit,347100,0,0
AddLimit,502600,0,0
AddLimit,367600,0,1
AddLimit,315100,0,0
AddLimit,341100,0,0
AddLimit,386600,0,0
AddLimit,378100,0,0
AddLimit,365600,0,1
AddLimit,317300,0,0
AddLimit,369200,0,1
AddLimit,308000,0,0
AddLimit,327400,0,0
AddLimit,375200,0,0
AddLimit,330900,0,0
AddLimit,362000,0,0
AddLimit,365800,0,0
AddLimit,327500,0,0
AddLimit,288800,0,0
AddLimit,308600,0,0
AddLimit,290000,0,0
AddLimit,320000,0,0
AddLimit,340500,0,0
AddLimit,370000,0,0
AddLimit,407200,0,0
AddLimit,323400,0,0
AddLimit,350800,0,0
AddLimit,370700,0,0
AddLimit,363900,0,0
AddLimit,289500,0,0
AddLimit,311500,0,0
AddLimit,436400,0,0
AddLimit,393500,0,0
AddLimit,417300,0,0
AddLimit,321900,0,0
AddLimit,369000,0,0
AddLimit,377200,0,0
AddLimit,360800,0,0
AddLimit,374300,0,1
AddLimit,369500,0,0
AddLimit,424600,0,0
AddLimit,337100,0,0
AddLimit,310700,0,0
AddLimit,304600,0,0
AddLimit,312100,0,0
AddLimit,373700,0,0
AddLimit,332800,0,0
AddLimit,312000,0,0
AddLimit,289100,0,0
AddLimit,273700,0,0
AddLimit,289000,0,0
AddLimit,390200,0,0
AddLimit,292400,0,0
AddLimit,339900,0,0
AddLimit,373700,0,0
AddLimit,337500,0,1
AddLimit,250800,0,0
AddLimit,264300,0,0
AddLimit,360000,0,0
AddLimit,389600,0,0
AddLimit,294800,0,0
AddLimit,372500,0,0
AddLimit,347600,0,0
AddLimit,322000,0,0
AddLimit,326300,0,0
AddLimit,288900,0,0
AddLimit,364600,0,0
AddLimit,358500,0,0
AddLimit,340100,0,0
AddLimit,320200,0,0
AddLimit,321700,0,0
AddLimit,311700,0,1
AddLimit,346100,0,0
AddLimit,291300,0,0
AddLimit,369300,0,0
AddLimit,322200,0,0
AddLimit,363100,0,0
AddLimit,428600,0,1
AddLimit,327100,0,0
AddLimit,328500,0,0
AddLimit,285700,0,0
AddLimit,273200,0,0
AddLimit,273100,0,0
AddLimit,328000,0,1
AddLimit,308700,0,0
AddLimit,328200,0,0
AddLimit,317200,0,0
AddLimit,288800,0,0
AddLimit,394000,0,0
AddLimit,288500,0,0
AddLimit,283600,0,0
AddLimit,360700,0,1
AddLimit,260500,0,0
AddLimit,310600,0,0
AddLimit,435000,0,0
AddLimit,330400,0,0
AddLimit,293800,0,0
AddLimit,285000,0,0
AddLimit,358500,0,1
AddLimit,301900,0,0
AddLimit,372200,0,1
AddLimit,359600,0,0
AddLimit,364100,0,0
AddLimit,334300,0,0
AddLimit,261000,0,0
AddLimit,287100,0,0
AddLimit,360800,0,0
AddLimit,340700,0,0
AddLimit,278800,0,0
AddLimit,312200,0,0
AddLimit,284300,0,0
AddLimit,286900,0,0
AddLimit,282700,0,0
AddLimit,267700,0,0
AddLimit,376500,0,0
AddLimit,291700,0,0
AddLimit,350900,0,1
AddLimit,299800,0,0
AddLimit,307500,0,0
AddLimit,333500,0,0
AddLimit,429600,0,0
AddLimit,362100,0,0
AddLimit,290200,0,0
AddLimit,286100,0,0
AddLimit,353200,0,0
AddLimit,323700,0,0
AddLimit,349100,0,0
AddLimit,298300,0,0
AddLimit,374900,0,0
AddLimit,387600,0,0
AddLimit,252600,0,0
AddLimit,260800,0,1
AddLimit,264400,0,1
AddLimit,345400,0,0
AddLimit,341000,0,0
AddLimit,426100,0,0
AddLimit,344700,0,0
AddLimit,379200,0,0
AddLimit,345400,0,0
AddLimit,426100,0,0
AddLimit,331500,0,0
AddLimit,320500,0,0
AddLimit,302100,0,0
AddLimit,302200,0,0
AddLimit,416000,0,0
AddLimit,332100,0,0
AddLimit,313400,0,0
AddLimit,315700,0,0
AddLimit,267900,0,0
AddLimit,324500,0,1
AddLimit,286400,0,0
AddLimit,302800,0,0
AddLimit,312300,0,0
AddLimit,339600,0,0
AddLimit,487700,0,0
AddLimit,402500,0,0
AddLimit,372600,0,0
AddLimit,362500,0,0
AddLimit,353100,0,0
AddLimit,379300,0,0
AddLimit,374200,0,0
AddLimit,329100,0,0
AddLimit,318800,0,1
AddLimit,379700,0,1
AddLimit,336000,0,0
AddLimit,358100,0,0
AddLimit,353100,0,0
AddLimit,300900,0,0
AddLimit,342500,0,0
AddLimit,320500,0,0
AddLimit,283500,0,0
AddLimit,279400,0,1
AddLimit,271200,0,0
AddLimit,347600,0,0
AddLimit,419000,0,0
AddLimit,396600,0,0
AddLimit,453100,0,0
AddLimit,419800,0,0
AddLimit,295400,0,0
AddLimit,362700,0,0
AddLimit,404100,0,0
AddLimit,362700,0,0
AddLimit,333800,0,0
AddLimit,304800,0,0
AddLimit,351700,0,0
AddLimit,332600,0,0
AddLimit,384300,0,0
AddLimit,332600,0,0
AddLimit,344100,0,0
AddLimit,336000,0,0
AddLimit,453400,0,0
AddLimit,399800,0,0
AddLimit,680600,0,0
AddLimit,356700,0,0
AddLimit,366100,0,0
AddLimit,358200,0,0
AddLimit,353800,0,0
AddLimit,428100,0,0
AddLimit,381200,0,0
AddLimit,401200,0,0
AddLimit,342200,0,0
AddLimit,382500,0,0
AddLimit,395800,0,0
AddLimit,436900,0,0
AddLimit,373700,0,0
AddLimit,300600,0,0
AddLimit,397700,0,0
AddLimit,311500,0,0
AddLimit,308800,0,0
AddLimit,378300,0,0
AddLimit,350600,0,0
AddLimit,383100,0,0
AddLimit,305700,0,0
AddLimit,319400,0,0
AddLimit,318300,0,0
AddLimit,345200,0,0
AddLimit,291200,0,0
AddLimit,276700,0,0
AddLimit,270800,0,0
AddLimit,282200,0,0
AddLimit,345100,0,0
AddLimit,397900,0,0
AddLimit,370700,0,0
AddLimit,377800,0,0
AddLimit,422000,0,0
AddLimit,293000,0,0
AddLimit,351800,0,0
AddLimit,363900,0,0
AddLimit,357900,0,0
AddLimit,375200,0,0
AddLimit,365900,0,0
AddLimit,376700,0,0
AddLimit,325400,0,0
AddLimit,298200,0,0
AddLimit,318800,0,0
AddLimit,311700,0,0
AddLimit,320000,0,0
AddLimit,262300,0,0
AddLimit,280300,0,0
AddLimit,323300,0,0
AddLimit,365800,0,0
AddLimit,323700,0,0
AddLimit,332700,0,0
AddLimit,398600,0,0
AddLimit,356000,0,0
AddLimit,424100,0,0
AddLimit,388800,0,0
AddLimit,320700,0,0
AddLimit,322100,0,0
AddLimit,312800,0,0
AddLimit,265900,0,0
AddLimit,310500,0,0
AddLimit,328700,0,0
AddLimit,314700,0,0
AddLimit,322700,0,0
AddLimit,308500,0,0
AddLimit,331800,0,1
AddLimit,382400,0,0
AddLimit,362200,0,0
AddLimit,298300,0,0
AddLimit,295300,0,0
AddLimit,310600,0,0
AddLimit,366200,0,0
AddLimit,304600,0,0
AddLimit,368100,0,0
AddLimit,297000,0,0
AddLimit,306400,0,0
AddLimit,301000,0,0
AddLimit,382900,0,0
AddLimit,317600,0,0
AddLimit,336100,0,1
AddLimit,280300,0,0
AddLimit,304600,0,0
AddLimit,377500,0,0
AddLimit,357600,0,0
AddLimit,339800,0,0
AddLimit,290800,0,0
AddLimit,345500,0,0
AddLimit,321800,0,0
AddLimit,371200,0,0
AddLimit,409800,0,0
AddLimit,325300,0,0
AddLimit,247300,0,0
AddLimit,315900,0,1
AddLimit,370200,0,0
AddLimit,372800,0,0
AddLimit,318000,0,0
AddLimit,319000,0,0
AddLimit,290100,0,0
AddLimit,276800,0,0
AddLimit,278900,0,0
AddLimit,269300,0,0
AddLimit,351900,0,1
AddLimit,366000,0,0
AddLimit,366400,0,0
AddLimit,284200,0,0
AddLimit,296700,0,0
AddLimit,291500,0,0
AddLimit,311100,0,0
AddLimit,293400,0,0
AddLimit,361400,0,0
AddLimit,350300,0,0
AddLimit,354100,0,0
AddLimit,408900,0,0
AddLimit,392800,0,0
AddLimit,279700,0,0
AddLimit,304200,0,0
AddLimit,299200,0,0
AddLimit,279700,0,0
AddLimit,336300,0,0
AddLimit,278800,0,0
AddLimit,275500,0,0
AddLimit,273300,0,0
AddLimit,285000,0,0
AddLimit,302400,0,0
AddLimit,360400,0,0
AddLimit,347900,0,0
AddLimit,276000,0,0
AddLimit,387300,0,0
AddLimit,319800,0,0
AddLimit,365900,0,0
AddLimit,344500,0,0
AddLimit,265900,0,0
AddLimit,258100,0,0
AddLimit,289200,0,0
AddLimit,274300,0,0
AddLimit,326800,0,0
AddLimit,325000,0,0
AddLimit,291200,0,0
AddLimit,301800,0,0
AddLimit,338900,0,0
AddLimit,410600,0,1
AddLimit,349700,0,0
AddLimit,304500,0,0
AddLimit,396400,0,0
AddLimit,380300,0,0
AddLimit,374700,0,0
AddLimit,336300,0,0
AddLimit,342600,0,0
AddLimit,296900,0,0
AddLimit,344000,0,0
AddLimit,349600,0,0
AddLimit,343200,0,0
AddLimit,319600,0,0
AddLimit,291700,0,0
AddLimit,313300,0,0
AddLimit,319800,0,0
AddLimit,450300,0,0
AddLimit,398300,0,0
AddLimit,380100,0,0
AddLimit,375800,0,0
AddLimit,326000,0,0
AddLimit,391100,0,1
AddLimit,472800,0,0
AddLimit,378500,0,0
AddLimit,414900,0,0
AddLimit,339900,0,0
AddLimit,314400,0,0
AddLimit,305500,0,0
AddLimit,309300,0,0
AddLimit,324200,0,0
AddLimit,367900,0,0
AddLimit,317500,0,0
AddLimit,356600,0,0
AddLimit,300000,0,0
AddLimit,587200,0,0
AddLimit,322000,0,0
AddLimit,296400,0,0
AddLimit,458000,0,0
AddLimit,360500,0,0
AddLimit,441200,0,0
AddLimit,416000,0,0
AddLimit,372900,0,0
AddLimit,391500,0,0
AddLimit,348300,0,0
AddLimit,431900,0,1
AddLimit,359900,0,0
AddLimit,337800,0,0
AddLimit,365800,0,1
AddLimit,350800,0,0
AddLimit,305400,0,0
AddLimit,339500,0,1
AddLimit,313200,0,0
AddLimit,305000,0,0
AddLimit,354500,0,0
AddLimit,298100,0,0
AddLimit,315700,0,0
AddLimit,391700,0,1
AddLimit,373600,0,0
AddLimit,320100,0,0
AddLimit,321500,0,0
AddLimit,299400,0,0
AddLimit,328400,0,0
AddLimit,286600,0,0
AddLimit,286100,0,0
AddLimit,281700,0,0
AddLimit,436600,0,0
AddLimit,297600,0,0
AddLimit,253800,0,0
AddLimit,325000,0,0
AddLimit,291200,0,0
AddLimit,283000,0,0
AddLimit,268800,0,0
AddLimit,338100,0,0
AddLimit,295500,0,0
AddLimit,319800,0,0
AddLimit,303900,0,0
AddLimit,336900,0,0
AddLimit,327900,0,0
AddLimit,277300,0,0
AddLimit,435500,0,0
AddLimit,429700,0,0
AddLimit,364900,0,0
AddLimit,306800,0,0
AddLimit,309800,0,0
AddLimit,314900,0,0
AddLimit,319200,0,0
AddLimit,356000,0,0
AddLimit,353900,0,0
AddLimit,370800,0,0
AddLimit,337300,0,0
AddLimit,251400,0,0
AddLimit,254500,0,0
AddLimit,248400,0,0
AddLimit,299700,0,0
AddLimit,327800,0,1
AddLimit,293500,0,0
AddLimit,275600,0,0
AddLimit,284400,0,0
AddLimit,306400,0,0
AddLimit,319300,0,0
AddLimit,281900,0,0
AddLimit,313100,0,0
AddLimit,350200,0,0
AddLimit,341500,0,0
AddLimit,266700,0,0
AddLimit,278800,0,0
AddLimit,241300,0,0
AddLimit,272200,0,0
AddLimit,252400,0,0
AddLimit,290100,0,0
AddLimit,284700,0,0
AddLimit,307500,0,0
AddLimit,456000,0,0
AddLimit,292000,0,0
AddLimit,295700,0,0
AddLimit,255400,0,0
AddLimit,313900,0,0
AddLimit,278300,0,0
AddLimit,300600,0,0
AddLimit,354200,0,0
AddLimit,362200,0,0
AddLimit,379900,0,0
AddLimit,291400,0,0
AddLimit,311400,0,0
AddLimit,255500,0,0
AddLimit,308900,0,0
AddLimit,360100,0,0
AddLimit,299100,0,0
AddLimit,365300,0,0
AddLimit,293900,0,0
AddLimit,310500,0,0
AddLimit,424500,0,0
AddLimit,343800,0,0
AddLimit,333200,0,0
AddLimit,319100,0,0
AddLimit,384400,0,0
AddLimit,341900,0,0
AddLimit,291600,0,0
AddLimit,645700,0,0
AddLimit,416200,0,0
AddLimit,310500,0,0
AddLimit,379400,0,0
AddLimit,379400,0,0
AddLimit,364100,0,0
AddLimit,292800,0,0
AddLimit,337500,0,0
AddLimit,364300,0,0
AddLimit,353800,0,0
AddLimit,326700,0,0
AddLimit,271600,0,0
AddLimit,377500,0,0
AddLimit,374700,0,0
AddLimit,330100,0,0
AddLimit,406000,0,0
AddLimit,347300,0,0
AddLimit,307000,0,0
AddLimit,309000,0,0
AddLimit,378300,0,0
AddLimit,374500,0,0
AddLimit,325400,0,0
AddLimit,276100,0,0
AddLimit,346100,0,0
AddLimit,288300,0,0
AddLimit,323600,0,0
AddLimit,323400,0,0
AddLimit,346900,0,0
AddLimit,319900,0,0
AddLimit,357200,0,0
AddLimit,329000,0,0
AddLimit,336800,0,0
AddLimit,434700,0,0
AddLimit,338600,0,0
AddLimit,309500,0,0
AddLimit,332700,0,0
AddLimit,271200,0,0
AddLimit,374400,0,0
AddLimit,344700,0,0
AddLimit,338800,0,0
AddLimit,296000,0,0
AddLimit,304900,0,0
AddLimit,282800,0,0
AddLimit,399000,0,1
AddLimit,316900,0,0
AddLimit,327700,0,0
AddLimit,311600,0,0
AddLimit,294700,0,0
AddLimit,270100,0,0
AddLimit,285700,0,0
AddLimit,253700,0,0
AddLimit,279900,0,0
AddLimit,290600,0,0
AddLimit,299600,0,0
AddLimit,293900,0,0
AddLimit,369200,0,1
AddLimit,317000,0,0
AddLimit,334300,0,0
AddLimit,308200,0,0
AddLimit,324800,0,0
AddLimit,300600,0,0
AddLimit,304600,0,0
AddLimit,328600,0,0
AddLimit,316500,0,0
AddLimit,409900,0,0
AddLimit,391700,0,0
AddLimit,372200,0,0
AddLimit,340500,0,0
AddLimit,319700,0,0
AddLimit,302000,0,0
AddLimit,298800,0,0
AddLimit,266000,0,0
AddLimit,261100,0,0
AddLimit,282800,0,0
AddLimit,300900,0,0
AddLimit,330500,0,0
AddLimit,344100,0,0
AddLimit,353200,0,0
AddLimit,389000,0,0
AddLimit,485000,0,0
AddLimit,391800,0,0
AddLimit,308800,0,0
AddLimit,311400,0,0
AddLimit,250400,0,0
AddLimit,314000,0,0
AddLimit,336100,0,0
AddLimit,282500,0,0
AddLimit,295700,0,0
AddLimit,427000,0,0
AddLimit,311000,0,1
AddLimit,354200,0,0
AddLimit,366300,0,0
AddLimit,276300,0,0
AddLimit,354000,0,0
AddLimit,369800,0,0
AddLimit,368300,0,0
AddLimit,331600,0,0
AddLimit,469900,0,0
AddLimit,370900,0,0
AddLimit,354700,0,0
AddLimit,293600,0,0
AddLimit,310100,0,0
AddLimit,348100,0,0
AddLimit,379200,0,0
AddLimit,347600,0,0
AddLimit,265100,0,0
AddLimit,298000,0,0
AddLimit,296900,0,0
AddLimit,303000,0,0
AddLimit,300300,0,0
AddLimit,329200,0,0
AddLimit,339500,0,0
AddLimit,269100,0,0
AddLimit,281200,0,0
AddLimit,385500,0,0
AddLimit,325400,0,0
AddLimit,424100,0,0
AddLimit,312600,0,0
AddLimit,294900,0,0
AddLimit,314600,0,0
AddLimit,382200,0,0
AddLimit,280700,0,0
AddLimit,346300,0,0
AddLimit,423800,0,0
AddLimit,365900,0,0
AddLimit,395400,0,0
AddLimit,366900,0,0
AddLimit,330400,0,0
AddLimit,369200,0,0
AddLimit,313700,0,0
AddLimit,313100,0,0
AddLimit,346300,0,0
AddLimit,346800,0,1
AddLimit,310500,0,0
AddLimit,276500,0,0
AddLimit,353500,0,0
AddLimit,289100,0,0
AddLimit,307900,0,0
AddLimit,298900,0,0
AddLimit,284800,0,0
AddLimit,318500,0,0
AddLimit,365500,0,0
AddLimit,315200,0,0
AddLimit,260500,0,0
AddLimit,281700,0,0
AddLimit,309200,0,0
AddLimit,314600,0,0
AddLimit,257700,0,0
AddLimit,305300,0,0
AddLimit,398300,0,0
AddLimit,310700,0,0
AddLimit,282300,0,0
AddLimit,307100,0,0
AddLimit,302300,0,0
AddLimit,262300,0,0
AddLimit,309600,0,0
AddLimit,326200,0,0
AddLimit,349700,0,0
AddLimit,367400,0,0
AddLimit,338700,0,0
AddLimit,347700,0,0
AddLimit,344000,0,0
AddLimit,330300,0,0
AddLimit,362000,0,0
AddLimit,352100,0,0
AddLimit,312800,0,0
AddLimit,274300,0,0
AddLimit,300700,0,0
AddLimit,398600,0,0
AddLimit,349200,0,0
AddLimit,320700,0,0
AddLimit,362900,0,0
AddLimit,301600,0,0
AddLimit,285000,0,0
AddLimit,393700,0,0
AddLimit,284500,0,0
AddLimit,290800,0,0
AddLimit,310400,0,1
AddLimit,249800,0,0
AddLimit,265700,0,0
AddLimit,372200,0,0
AddLimit,316200,0,0
AddLimit,283400,0,0
AddLimit,364300,0,0
AddLimit,286200,0,0
AddLimit,322200,0,0
AddLimit,369600,0,0
AddLimit,316600,0,0
AddLimit,276500,0,0
AddLimit,244900,0,0
AddLimit,268900,0,0
AddLimit,391100,0,1
AddLimit,270300,0,0
AddLimit,268500,0,0
AddLimit,267500,0,0
AddLimit,279000,0,0
AddLimit,262900,0,0
AddLimit,267000,0,0
AddLimit,257500,0,0
AddLimit,258400,0,0
AddLimit,281100,0,0
AddLimit,251800,0,0
AddLimit,294300,0,0
AddLimit,300700,0,0
AddLimit,318000,0,0
AddLimit,399500,0,0
AddLimit,332700,0,0
AddLimit,330300,0,0
AddLimit,259700,0,0
AddLimit,308200,0,0
AddLimit,319300,0,0
AddLimit,267800,0,0
AddLimit,319000,0,0
AddLimit,260300,0,0
AddLimit,279700,0,0
AddLimit,416300,0,0
AddLimit,430400,0,0
AddLimit,362500,0,0
AddLimit,277200,0,0
AddLimit,277900,0,0
AddLimit,290300,0,0
AddLimit,289300,0,0
AddLimit,326600,0,0
AddLimit,264700,0,0
AddLimit,266700,0,0
AddLimit,312800,0,0
AddLimit,329300,0,0
AddLimit,323300,0,0
AddLimit,343200,0,0
AddLimit,328800,0,0
AddLimit,344200,0,0
AddLimit,408100,0,0
AddLimit,309400,0,0
AddLimit,331100,0,0
AddLimit,328400,0,0
AddLimit,465700,0,0
AddLimit,309200,0,0
AddLimit,282600,0,0
AddLimit,310900,0,0
AddLimit,302000,0,0
AddLimit,252000,0,0
AddLimit,297200,0,0
AddLimit,297800,0,0
AddLimit,320800,0,1
AddLimit,298500,0,0
AddLimit,315500,0,1
AddLimit,283300,0,0
AddLimit,314400,0,1
AddLimit,296200,0,0
AddLimit,388400,0,0
AddLimit,333900,0,0
AddLimit,266900,0,0
AddLimit,369000,0,0
AddLimit,293700,0,0
AddLimit,285100,0,0
AddLimit,367700,0,0
AddLimit,347500,0,0
AddLimit,338900,0,0
AddLimit,304100,0,0
AddLimit,326400,0,1
AddLimit,267600,0,0
AddLimit,300200,0,0
AddLimit,406500,0,0
AddLimit,337700,0,0
AddLimit,286500,0,0
AddLimit,291700,0,0
AddLimit,375800,0,0
AddLimit,323500,0,0
AddLimit,335200,0,0
AddLimit,354500,0,0
AddLimit,311200,0,0
AddLimit,303700,0,0
AddLimit,319000,0,0
AddLimit,312900,0,0
AddLimit,346200,0,0
AddLimit,463500,0,0
AddLimit,304300,0,0
AddLimit,321900,0,0
AddLimit,376700,0,0
AddLimit,448200,0,0
AddLimit,330800,0,0
AddLimit,402700,0,0
AddLimit,354800,0,0
AddLimit,306900,0,0
AddLimit,366200,0,0
AddLimit,359700,0,0
AddLimit,426900,0,0
