147
147.002
147
147.003
147.007
147.012
147.009
147.006
146.999
147.003
147.011
147.002
147.006
147.012
147.008
147.014
147.021
147.019
147.011
147.008
147.005
147.008
147.015
147.018
147.015
147.009
147.019
147.019
147.024
147.014
147.012
147.009
147.01
147.022
147.03
147.041
147.045
147.042
147.054
147.047
147.043
147.036
147.027
147.028
147.031
147.026
147.025
147.027
147.034
147.031
147.03
147.028
147.025
147.028
147.027
147.023
147.028
147.031
147.031
147.034
147.055
147.057
147.074
147.089
147.098
147.103
147.111
147.113
147.114
147.115
147.111
147.104
147.1
147.097
147.101
147.1
147.102
147.099
147.085
147.088
147.08
147.084
147.083
147.076
147.08
147.088
147.085
147.093
147.09
147.089
147.088
147.087
147.087
147.087
147.08
147.086
147.092
147.096
147.094
147.097
147.093
147.084
147.072
147.078
147.079
147.078
147.073
147.068
147.084
147.081
147.081
147.094
147.097
147.098
147.099
147.108
147.117
147.112
147.119
147.118
147.111
147.118
147.115
147.118
147.127
147.13
147.132
147.136
147.137
147.141
147.14
147.134
147.135
147.112
147.114
147.121
147.112
147.12
147.117
147.106
147.105
147.105
147.106
147.115
147.115
147.113
147.123
147.126
147.129
147.14
147.146
147.149
147.149
147.155
147.143
147.14
147.132
147.139
147.138
147.137
147.134
147.136
147.136
147.139
147.141
147.147
147.14
147.143
147.143
147.15
147.139
147.136
147.133
147.135
147.13
147.141
147.153
147.147
147.144
147.15
